date,max_temperature,avg_temperature,min_temperature,max_dew_point,avg_dew_point,min_dew_point,max_humidity,avg_humidity,min_humidity,max_wind_speed,avg_wind_speed,min_wind_speed,rainfall
9/12/2014,90,82.2,75,77,74.8,73,100,79.6,59,13,3.4,0,5.53
11/12/2014,91,84.3,77,77,72.6,68,89,69.1,49,13,6.5,1,3.6
18/12/2014,84,80.3,77,77,73.7,73,94,81.2,70,12,5.9,1,2.27
20/12/2014,82,79.5,77,77,74,73,94,84.7,79,10,6.1,2,7.71
22/12/2014,81,77.6,77,75,74.7,73,94,91.8,79,8,3.1,0,3.67
23/12/2014,79,76.9,75,75,74.9,73,100,94.1,83,8,2.6,0,1.68
24/12/2014,84,79.8,77,77,75.2,75,94,86.5,74,9,4.4,0,27.07
28/12/2014,88,80.8,77,77,74.1,72,94,81.5,66,12,5.2,0,0.01
31/12/2014,82,81.6,81,77,75.3,75,89,81.9,79,5,1.7,0,0.15
1/12/2015,88,80.1,75,77,74.2,73,94,83.6,66,10,4,0,0
2/12/2015,86,79.9,75,77,73.9,72,94,82.8,70,10,3.5,0,0.09
3/12/2015,88,81.2,75,77,75,73,94,82.7,66,12,4.2,0,0.36
4/12/2015,88,80.2,75,75,73.5,73,94,81.9,66,9,3.1,0,0.01
5/12/2015,84,79.8,77,75,73.8,72,94,82.9,70,12,3.6,0,0.01
6/12/2015,88,79.9,75,77,73.5,72,100,82,66,14,5.8,0,0.83
8/12/2015,84,79.4,75,77,74.3,73,100,85.5,70,9,2.6,0,0.32
10/12/2015,88,81.5,77,79,75.3,73,94,82.5,66,12,3.1,0,3.84
20/12/2015,86,80,73,70,69.1,68,88,69.5,58,12,7.1,0,0.53
21/12/2015,88,81.7,77,73,70.6,68,79,69.3,58,14,6.1,1,1.12
29/12/2015,88,81.4,77,73,71.4,68,89,71.8,55,14,7.4,2,0.88
30/12/2015,90,81.6,77,72,67.6,63,78,63.1,49,13,8,0,2.66
31/12/2015,88,79.7,73,75,67.6,63,89,67.5,52,14,7.1,3,0.03
6/12/2016,91,84.7,79,79,77.1,75,94,78.8,62,12,4.3,0,3.13
7/12/2016,93,85.2,79,79,76.2,75,89,75.3,59,10,5,1,5.71
10/12/2016,88,80.5,77,79,76.1,75,94,87.7,66,13,5.1,0,2.22
11/12/2016,84,79.4,73,77,75,70,100,87.2,74,16,3.7,0,0.81
12/12/2016,86,79.1,73,77,74.3,72,100,86.3,70,8,3,0,8.24
14/12/2016,88,81.6,75,77,75.1,72,100,82.3,58,7,3.1,0,13.16
15/12/2016,88,80.9,77,79,75.3,73,94,84.3,66,9,3,0,12.75
16/12/2016,88,81.8,77,77,76.1,75,94,83.9,66,9,3.1,0,11.34
18/12/2016,88,82.1,77,79,75.8,73,89,82.2,70,10,5.4,1,4.48
19/12/2016,88,82.3,79,79,74.5,72,89,78.6,62,10,6,1,12.38
20/12/2016,81,78.9,75,75,74.6,73,94,88.2,79,12,5.1,1,0.78
21/12/2016,88,80.3,75,79,75.4,73,100,85.9,70,12,4.7,0,1.28
22/12/2016,88,80.5,77,79,77.4,75,100,90.8,70,9,3.2,0,3.35
26/12/2016,88,81.9,77,77,75.3,73,94,81.3,66,8,3.8,0,2.72
29/12/2016,88,82.1,75,77,74.4,70,94,78.2,66,12,4.6,0,1.45
30/12/2016,90,81.4,75,77,73.2,70,94,77.2,62,12,6.4,1,18.65
31/12/2016,82,80,77,75,74,72,94,83.4,78,12,6.3,2,4.25
6/12/2017,93,83.7,79,79,75.9,73,89,78.5,56,7,3.8,0,0
8/12/2017,90,82.8,77,77,74.3,72,94,76.9,62,12,5.2,0,3.44
9/12/2017,90,81.8,75,79,74.6,72,94,80,66,10,4.8,0,0.14
10/12/2017,90,81.9,75,77,74,72,94,78.6,62,7,3.6,0,3.33
13/12/2017,91,83.3,77,79,74,72,89,75,58,8,2.7,0,1.44
15/12/2017,91,83.3,77,77,73.4,70,89,73.6,49,9,3.5,0,9.37
16/12/2017,91,84,77,75,72,68,89,68,49,9,4,1,14.43
19/12/2017,90,83.8,79,72,66.8,64,66,57.3,46,17,11.4,7,16.84
21/12/2017,91,82.7,77,70,67.1,66,74,60.4,43,17,12.5,7,1.73
23/12/2017,84,81,77,73,72.3,72,83,74.6,66,12,6.6,2,0.63
24/12/2017,91,83.2,79,79,74,72,89,74.9,52,13,7.3,0,0.76
28/12/2017,91,82,75,77,74,72,94,77.8,59,10,3.9,0,7.43
29/12/2017,90,81.7,77,79,75,72,94,81.3,66,12,4.7,0,1.96
31/12/2017,88,81.9,77,77,73.3,72,94,75.8,58,13,5.7,0,0.08
1/12/2018,90,81.3,77,79,76.6,73,100,86.8,70,9,2.7,0,0.88
4/12/2018,90,81.5,75,79,76.1,72,100,84.8,66,12,5.5,0,5.14
5/12/2018,90,80.8,77,81,76.4,75,100,87.2,66,12,4.1,0,0.42
6/12/2018,86,80.1,77,79,76.1,73,94,88.3,79,14,3.2,0,1.27
11/12/2018,86,81.9,77,79,76.1,73,94,82.7,74,10,3.8,0,28.35
17/12/2018,84,79.5,75,77,74.5,72,100,85.5,70,8,4.4,0,6.61
18/12/2018,90,81.5,75,77,74.2,72,94,79.2,62,8,3,0,0.13
19/12/2018,88,81.5,75,77,75.8,75,100,83.9,66,14,3.2,0,0.04
21/12/2018,90,84,79,81,76.6,73,89,79,62,8,3.7,0,0
22/12/2018,91,84.5,79,79,74.6,70,94,73.4,49,10,4.5,0,0.03
23/12/2018,90,84,77,79,75,72,89,75.6,55,9,3.6,0,0.04
26/12/2018,86,80.2,75,79,76,73,100,87.4,74,12,2.6,0,0.06
27/12/2018,86,80.4,75,77,74.3,66,100,83.3,55,7,2.5,0,0.55
1/12/2019,84,81.1,79,77,74.6,72,94,81.9,70,12,6.4,0,0.04
3/12/2019,88,83.5,79,77,74,72,89,73.4,66,14,5.8,0,10.22
5/12/2019,91,83.7,79,77,72.5,70,84,69.3,55,14,8.7,2,4.27
6/12/2019,91,84.3,79,73,71.3,70,79,65.2,52,16,12.3,7,0.72
11/12/2019,88,81.6,75,75,72.2,70,94,73.9,55,13,6.5,2,1.31
12/12/2019,90,83.2,77,75,72,70,79,69.5,55,12,6.1,0,0.05
14/12/2019,86,82.4,79,73,70.7,68,74,67.3,58,13,9,5,0
18/12/2019,88,81.5,77,77,74.4,72,89,80.2,62,10,5.3,0,0.69
19/12/2019,90,83.1,77,79,76.5,73,100,81.3,66,9,3.9,0,0.12
21/12/2019,91,83.4,77,79,72,68,100,69.3,52,10,5.9,0,0.1
22/12/2019,90,83.2,75,73,69.8,66,79,64.5,52,12,5.3,0,0.16
23/12/2019,90,83.6,79,77,73.6,72,89,73.5,55,13,4.3,0,5.53
24/12/2019,90,83.5,77,77,73.9,70,89,74.3,55,10,4.1,0,0.68
26/12/2019,90,83.6,79,77,73.5,68,89,72.9,59,9,4,0,0.09
27/12/2019,90,82.9,77,77,72.9,70,89,72.4,52,12,5.5,0,9.78
29/12/2019,90,83.1,79,77,73.3,70,84,72.8,55,12,6,0,0.34
30/12/2019,91,84.4,79,79,75.7,73,100,76.3,55,13,5,0,2.97
31/12/2019,91,84.7,79,79,72.9,70,89,69,49,10,6.4,0,6.73
1/12/2020,84,81.2,77,79,75.6,73,94,84.1,74,10,4.8,0,1.67
2/12/2020,88,81.5,77,77,73.8,72,94,78.8,62,12,4.1,0,1.91
3/12/2020,88,80.7,77,79,75.3,72,100,84.7,66,12,5.5,0,3.75
4/12/2020,88,80,77,79,74.5,72,100,83.5,62,12,5.2,0,24.22
5/12/2020,88,82.2,77,75,72.9,70,89,73.9,55,10,3.4,0,2.04
6/12/2020,90,83.5,81,77,73.5,70,84,72.5,59,12,6,0,0.71
9/12/2020,91,84.5,79,77,74.2,72,89,72.7,52,13,6.6,1,0.02
10/12/2020,91,83.6,79,79,74.3,72,89,74.7,55,10,6,0,0.01
11/12/2020,90,83,79,79,75,72,89,78.1,59,12,6.4,0,0.01
12/12/2020,90,81.7,77,79,75.1,73,100,81.8,62,16,7,0,0.5
13/12/2020,88,80.8,77,79,75.8,73,94,85.4,66,12,3,0,1.63
14/12/2020,90,82.2,77,79,76.2,75,94,83.3,62,12,4.6,0,1.44
16/12/2020,88,80,75,79,76.1,73,100,88.9,66,12,3,0,6.51
17/12/2020,84,79.3,75,77,75.1,73,100,88,74,10,4.1,0,3.94
18/12/2020,86,78.3,75,79,75,73,100,90.3,74,13,4.5,0,8.48
19/12/2020,88,81.2,77,75,73.2,72,89,77,62,15,6.6,0,3.67
22/12/2020,90,83.3,77,73,71.3,68,78,67.5,55,14,9.2,3,0.01
24/12/2020,90,82.9,77,77,73.7,72,84,74.5,59,9,5.2,0,0
26/12/2020,88,80.2,77,77,75.5,73,94,86.9,70,20,5.6,0,1.38
27/12/2020,90,82,75,77,73.9,72,94,78.4,55,12,5.4,0,0.18
28/12/2020,90,82.4,77,77,75.7,73,100,81.3,62,10,3.4,0,0.71
31/12/2020,91,81,75,77,73.6,70,100,80.2,52,14,5.3,0,2.7
